uuid,type,city,pubMillis,street,x,y
5f5e1194-13bb-4ec4-bf06-39887b788327,HAZARD,La Granja,1748385809000,Sofía Eastman,-70.629195,-33.551203
ca17ba3f-98e2-4132-b905-0b0f0f9bb221,POLICE,San Ramón,1748384931000,Av. Santa Rosa,-70.633335,-33.547773
db828315-0822-4564-a523-54ef31d1c22c,CHIT_CHAT,San Ramón,1748384895000,Av. Santa Rosa,-70.632632,-33.551237
8f50b859-de59-40a4-a4eb-5392502b8832,ROAD_CLOSED,La Florida,1748384502000,Tegualda,-70.592606,-33.563117
fa635f20-c45d-4fbc-89f9-b4daf2962161,JAM,La Florida,1748385394000,Av. Vicuña Mackenna,-70.587306,-33.548391
2888f123-c250-4128-8446-b2b990c54ef1,POLICE,La Florida,1748386375000,Petrobras,-70.588655,-33.54694
7d73d28c-4ec1-45b9-875d-3878abe9d27f,JAM,La Florida,1748385595000,Av. San José de la Estrella,-70.588485,-33.55346
f4422e62-cb45-4a8f-bfd7-db3746b96f83,JAM,La Florida,1748385440000,General Arriagada,-70.58847,-33.557475
1e9449ae-100b-4338-bb4b-ec7695b4efb2,ROAD_CLOSED,La Florida,1748384567000,Tegualda,-70.592606,-33.563117
f0e0fec0-9361-4190-acf3-732369b4db3a,JAM,La Florida,1748385748000,María Elena,-70.586439,-33.560859
3ad903b0-dbda-404f-b424-e8c1caf5c32a,JAM,La Florida,1748385429000,Av. Vicuña Mackenna,-70.587449,-33.547444
7803e4d6-81ff-4cff-a819-42911faec5c0,JAM,La Florida,1748385563000,María Elena,-70.589142,-33.561135
fddbdb81-c2b6-4bf3-8ab2-56ca61a3b067,JAM,La Florida,1748386529000,Santa Cecilia,-70.575613,-33.559764
a8049618-216a-43f1-a245-bec2a8cdbf69,JAM,La Florida,1748386652000,Santa Cecilia,-70.575462,-33.561658
5b7b34ce-588c-41ab-8161-076eae7db40c,HAZARD,La Florida,1748385221000,Av. Perú,-70.582933,-33.548977
b3adc9ce-9906-49c0-8297-9348b346e285,HAZARD,La Florida,1748385296000,Av. San José de la Estrella,-70.575172,-33.552948
4e9c5633-106f-474f-b85a-8b0f009cccbd,JAM,La Florida,1748385751000,Nuevo Continente,-70.570317,-33.562467
d84a6976-44f7-464c-9652-09578524132e,HAZARD,La Florida,1747226228000,Av. Trinidad,-70.570073,-33.547599
e7cf3aab-d728-4d91-96c2-99c1800dbe53,POLICE,La Florida,1748384473000,Juan Pablo II,-70.570097,-33.559566
a98eea10-e017-4323-a7a4-22a5719d7344,JAM,La Florida,1748382691000,Av. Vicuña Mackenna,-70.586013,-33.557649
bdeb2da7-0cfa-4e19-bea1-06cef2e19961,JAM,La Florida,1748385443000,Av. México,-70.568065,-33.56196
bcb7871c-0a11-4e7e-bdf2-8a9aa41dcb6a,HAZARD,La Florida,1748385111000,José Miguel Carrera,-70.568986,-33.550331
e40dbb0c-aeef-4b9f-a44f-c69f081ad507,JAM,La Florida,1748386128000,Manuel Rodríguez,-70.569089,-33.550058
298c0f52-3b1e-42d0-b51b-4f78beeb0c66,JAM,La Florida,1748386038000,El Pelícano,-70.57574,-33.548228
6739fc54-ebf9-4601-a82b-3b038ec02fa6,JAM,La Florida,1748386539000,Av. Vicuña Mackenna,-70.585565,-33.560187
a4e36462-9120-4b9a-abe0-cf666e52fef6,HAZARD,Puente Alto,1748386462000,,-70.555404,-33.562187
94060a1c-b5f1-4dbd-98a4-3fce3fa9a461,JAM,Puente Alto,1748385121000,Bahía Inglesa,-70.564733,-33.562141
579fa60f-7706-4fc6-996c-55bce810ebc4,CHIT_CHAT,Puente Alto,1748384765000,San Jorge,-70.557847,-33.555755
51dc39ef-6482-42e2-857f-a928f22b168e,JAM,Puente Alto,1748386059000,Av. Camilo Henríquez,-70.556476,-33.561492
46ed11c1-acae-4c8e-9fe9-879a1e124b34,JAM,La Florida,1748385676000,Av. La Florida,-70.557637,-33.560553
d24459fd-e778-4d16-a97f-7abfdc9f2d77,JAM,La Florida,1748386216000,Av. Diego Portales,-70.559221,-33.559278
c1ae22a6-fe60-4ed4-8762-d99235bbf035,HAZARD,La Florida,1748290106000,Av. La Florida,-70.559135,-33.558848
287115c3-b3d2-4d14-8dce-2f4a25bd9ff6,JAM,Puente Alto,1748386128000,Av. Diego Portales,-70.554818,-33.558873
473a0af7-a435-4d42-9b0f-e13a979e3af4,CHIT_CHAT,Puente Alto,1748384883000,Av. Camilo Henríquez,-70.561443,-33.555706
ec5efba7-3c94-4f0e-9060-a883ba7244fd,POLICE,Puente Alto,1748386319000,Av. Camilo Henríquez lateral,-70.555668,-33.562666
2a66f698-e751-4ba5-bf9e-f0cb99ba4989,HAZARD,La Florida,1748384662000,San Jorge,-70.562896,-33.55682
2e135bfd-3318-403a-894e-db2b947a320e,JAM,Puente Alto,1748385692000,Av. Camilo Henríquez,-70.55665,-33.561516
5f81b5ad-f3ad-4d3b-86b6-e17effba8804,JAM,,1748385561000,Ruta 78,-70.802875,-33.539074
ab04cb68-56a2-4cb9-a188-b846e7036deb,HAZARD,,1748047494000,Ruta 76 / Camino San Alberto Hurtado,-70.781337,-33.544227
c90bf63c-32b3-41fb-aaad-2f6db19f4aff,HAZARD,Maipú,1748255535000,Cabo de Hornos,-70.788956,-33.533538
dd42aeda-0566-4aef-a2fd-45c85ad63156,JAM,,1748385108000,Ruta 78,-70.799261,-33.528548
cf7d5ab2-4109-432f-a2ab-7b4d028a9f2e,HAZARD,,1748384961000,Ruta 76 / Camino a Melipilla,-70.763663,-33.531931
ac45aeab-2dc4-4df3-8115-279214cfbaed,HAZARD,Maipú,1748383097000,Av. Alfredo Silva Carvallo,-70.772305,-33.530032
612f8cad-b61d-455e-bb3e-1d87b8256b51,HAZARD,Maipú,1748019335000,Av. Ferrocarril,-70.770488,-33.535787
04a629c8-d0c5-4517-8298-1120463320e6,HAZARD,Maipú,1748344918000,Av. Las Industrias,-70.762169,-33.538398
1c06fe13-7f5c-45d6-a0c6-fa292e232b88,HAZARD,Maipú,1748300405000,Marco Antonio,-70.768869,-33.542052
383a85fd-3677-41b7-9ca1-2251e2aedadf,JAM,,1748386361000,Ruta G-30 / Camino a Lonquén,-70.731394,-33.529964
baa943e9-87fa-40ce-9405-00f6f8dbddcc,JAM,,1748386679000,Ruta G-30 / Camino a Lonquén,-70.732679,-33.531543
5a6ec27d-d686-42a1-a97b-b1e4ef015007,JAM,,1748386726000,Ruta G-30 / Camino a Lonquén,-70.732037,-33.530752
e375fd7e-5c89-4428-9856-7b4dd73758e2,JAM,San Bernardo,1748385487000,Santa Margarita,-70.704632,-33.540379
0473f7b2-602b-4dac-adea-0ca75bbae5f2,HAZARD,San Bernardo,1748371992000,Santa Margarita,-70.707449,-33.543326
ce596dcf-35c4-4f00-a3cf-a08230e9e38d,HAZARD,Lo Espejo,1748135714000,Av. Lo Espejo,-70.705293,-33.53193
98c74168-0c9c-47ab-a9d6-2cbac50e0dcc,HAZARD,San Bernardo,1748384100000,Av. La Divisa,-70.693314,-33.537121
90812096-b909-45df-8624-1b4d408c014e,JAM,Lo Espejo,1748385907000,Av. Lo Espejo,-70.694383,-33.53582
7d9caa60-9e23-46b0-8870-d886f7b4795d,HAZARD,Lo Espejo,1747861043000,Av. Lo Espejo,-70.704557,-33.532206
8391806b-9cdb-4987-9305-f6fd8cb2b7a1,JAM,Lo Espejo,1748386462000,Av. Lo Espejo,-70.696503,-33.535019
4fea1f0a-e7e7-4f2f-9eb8-a8dbba00fe6a,JAM,,1748385873000,Autopista Vespucio Sur,-70.68043,-33.532438
fffd3439-2f88-4066-8c76-f1b0f9d64b4e,HAZARD,,1748385512000,Autopista Central,-70.692175,-33.544745
b5c78f0e-8905-4048-b8c2-6a50fb28afe1,HAZARD,Lo Espejo,1748386047000,Av. Lo Espejo,-70.68403,-33.539599
d0d40b73-1802-4010-8bb6-abc3471e767b,HAZARD,Lo Espejo,1748346871000,Av. Lo Espejo,-70.687266,-33.538415
734982c7-f7b5-4b4f-84f3-5799f4fb5087,JAM,Lo Espejo,1748385023000,Av. Américo Vespucio,-70.681867,-33.532069
13cf71d5-ba4f-43f7-9fe9-95032bcdcfaa,JAM,Lo Espejo,1748385975000,Av. Lo Espejo,-70.688641,-33.538034
614d4220-d034-4f7f-917a-d29639ca28ca,JAM,La Cisterna,1748385647000,A J.J. Prieto Vial,-70.683911,-33.538141
9c2987b0-57e6-4995-9cc8-760f0f7abc69,HAZARD,Lo Espejo,1748386143000,Av. Lo Espejo,-70.68719,-33.538531
ac9043ee-3bd6-44f2-bffe-1589fd94f860,JAM,La Cisterna,1748385791000,Av. Américo Vespucio,-70.680874,-33.532397
2b72ccac-03f6-4b31-b5ec-edb552e7a5ea,HAZARD,La Cisterna,1748386334000,Av. Lo Espejo,-70.683187,-33.539917
15698914-b6c7-4d04-8d7d-e1a89f9398f5,JAM,Lo Espejo,1748385691000,Av. Américo Vespucio,-70.687125,-33.529547
b330f8c3-bc97-4a95-9433-eabdd8438fb9,JAM,Lo Espejo,1748385475000,Av. Américo Vespucio,-70.68362,-33.531331
d5743046-20de-4e40-aab9-a25bfd7c7eed,JAM,Lo Espejo,1748386277000,Av. Lo Espejo,-70.68534,-33.539197
ceb73bcf-ea34-4a01-91c5-91e3d47db960,HAZARD,Lo Espejo,1748385782000,Av. Lo Espejo,-70.692779,-33.536414
4c333b9c-7948-4d1e-852e-19a5fe8b304c,JAM,Lo Espejo,1748385368000,Ruta 5 > Norte,-70.680123,-33.532048
826d6f18-dd62-4f97-9cbf-8f20b0619e33,HAZARD,El Bosque,1748386460000,Nabus,-70.673067,-33.54452
7c3ffdcb-4979-475b-930e-1da66d963702,JAM,El Bosque,1748385982000,Av. Ochagavía,-70.686707,-33.542214
eaafcae8-4c4b-4572-b342-7cb7f530f385,CHIT_CHAT,La Cisterna,1748386092000,Av. Goycolea,-70.659088,-33.541328
6265dcc0-1891-46a7-942f-19155a0a2681,HAZARD,La Cisterna,1748385533000,Vicuña Mackenna,-70.654757,-33.544462
39bdda55-c202-49e4-8b8e-5820d82eee85,ACCIDENT,La Cisterna,1748384828000,Cerro Negro,-70.651712,-33.543411
fc0cea28-8464-4b51-a907-5a5f60da6290,HAZARD,La Cisterna,1748386543000,Victoria,-70.651375,-33.53107
80d7eeb4-a2b0-47b3-9996-b1e83ebf53d1,ROAD_CLOSED,La Cisterna,1744954569000,Av. Ossa,-70.664578,-33.538878
fce9f5c8-6919-47c9-a98d-60af40ae0bc5,JAM,La Cisterna,1748385234000,Av. Américo Vespucio,-70.667102,-33.536746
75c17e59-bb1c-4fda-8631-5aaee93223a8,ROAD_CLOSED,La Cisterna,1744954570000,Av. Ossa,-70.663019,-33.539187
9ea08031-bc10-41ff-9b00-496f04731b90,JAM,La Cisterna,1748385169000,Paso bajo nivel / La Granja,-70.650901,-33.538764
e32e5e58-6e0f-4b71-9753-dae69e329177,JAM,La Cisterna,1748385350000,Av. Américo Vespucio,-70.665309,-33.537331
ad087da1-df75-4c2e-9337-c9ad5e287249,JAM,La Cisterna,1748385294000,Av. Américo Vespucio,-70.665749,-33.537194
7430308a-8dd7-4b66-b0f7-d29ae6972d8e,JAM,,1748385465000,Acceso a Autopista Vespucio Sur,-70.656065,-33.539254
2b0d8d0c-29fd-4438-a68f-79a09ae8c832,JAM,La Cisterna,1748385722000,Inés Rivas,-70.666009,-33.541145
1b981f70-c3bb-4b24-8222-276c3e6ac5d8,HAZARD,San Ramón,1748386036000,Av. Américo Vespucio,-70.641553,-33.541662
a23ebd0c-4dcb-48e9-9f4a-7986d3e533eb,JAM,San Ramón,1748386707000,Av. Américo Vespucio,-70.639193,-33.541981
aa3e439b-e27e-4dcd-b3fa-880ecc839d40,JAM,,1748384703000,Autopista Vespucio Sur,-70.64923,-33.540459
2af1c326-48ef-496b-93cd-725e6af0d15a,JAM,San Ramón,1748385697000,Av. Fernández Albano,-70.63657,-33.528267
eebd43ba-0474-4ca8-96da-57a06c982d22,JAM,San Ramón,1748386639000,Av. Santa Rosa,-70.634735,-33.533513
40c2a355-e390-4323-a46a-d03cc07be3a9,JAM,San Ramón,1748386625000,Av. Santa Rosa,-70.634646,-33.534408
20f4f99a-1fa7-4701-90a8-c39ffe849373,JAM,La Granja,1748386545000,San Gregorio,-70.621085,-33.537868
43d8e145-857e-4b6b-aa15-fe5a6622bd09,POLICE,La Florida,1748386417000,Huechún,-70.608218,-33.532562
db0e844e-3656-4333-81a6-aa0d49e90cf2,JAM,La Granja,1748386454000,Av. Tomé,-70.610647,-33.531169
d9dc8341-d9f0-454c-82ea-1687956820a7,JAM,La Granja,1748386310000,Coronel,-70.615261,-33.545032
e34355cf-af3e-4843-a203-375c2830e4d4,JAM,La Florida,1748386352000,Paso bajo nivel / Gerónimo de Alderete,-70.604463,-33.527672
b62a4183-6ff6-4ee5-8cc2-026ab4133246,JAM,La Florida,1748386076000,Paso bajo nivel / Av. Santa Julia,-70.606137,-33.530752
282718a9-8a4d-4cf5-9cfe-5570e8888a70,JAM,La Florida,1748386703000,Av. Vicuña Mackenna,-70.589672,-33.543082
6d78edcd-c2b3-4161-9373-ac70bee5708e,HAZARD,La Florida,1748386828000,Gerónimo de Alderete,-70.589828,-33.528266
c74f2bc9-f75e-401e-93cc-c589238a3b78,JAM,La Florida,1748386136000,Gerónimo de Alderete,-70.596785,-33.528483
fa25a62a-fadb-47db-8d7f-2b5454cabee3,JAM,La Florida,1748386247000,Santa Amalia,-70.568007,-33.543604
f67ab31c-91fe-4081-b441-487f348f76cf,ROAD_CLOSED,La Florida,1747661730000,Santa Amalia,-70.580736,-33.543554
97bea593-509b-4c40-b108-687015037f58,JAM,La Florida,1748386159000,Av. Perú,-70.582819,-33.544167
1f4f761c-0eda-4f37-95ee-b7d1e7207cbb,JAM,La Florida,1748385880000,Santa Amalia,-70.566813,-33.543612
cec21d3e-222b-4108-b252-938d7b0eaa5e,ROAD_CLOSED,La Florida,1747661731000,Santa Amalia,-70.581557,-33.54354
df5a9b6a-4349-438e-9b15-6a8f6f38db63,JAM,La Florida,1748386482000,Santa Amalia,-70.565663,-33.543636
51ae67e3-6efd-414b-92a3-6b683fa0b1f1,HAZARD,La Florida,1748385471000,Colombia,-70.580817,-33.5431
177585df-d064-4cca-a33e-2d9b01aa3e17,JAM,La Florida,1748385359000,Gerónimo de Alderete,-70.575447,-33.528337
1fe5ced8-cabf-44f4-ad68-f49073144c22,JAM,La Florida,1748385142000,Av. Perú,-70.582905,-33.543416
890dad98-10c9-46ab-8ad0-532b37030b4f,JAM,La Florida,1748385779000,Av. La Florida,-70.569485,-33.544953
195461b3-2cc7-4218-8d09-239ea257fab0,JAM,La Florida,1748385186000,Av. La Florida,-70.574422,-33.533414
50669fa5-3e85-4859-8c7c-d9b297142bd3,JAM,La Florida,1748385956000,Santa Amalia,-70.56493,-33.543655
c17fe5f1-d832-4f58-87df-69f9489858d5,HAZARD,La Florida,1748376386000,Alameda Oriente,-70.563818,-33.538452
c6fee3b8-62b4-4347-844f-eb72b5fa167a,HAZARD,La Florida,1747260159000,,-70.552265,-33.544441
dabae803-d108-483b-b1f3-adaae75e8c60,JAM,La Florida,1748386682000,Jardín Alto,-70.557137,-33.536789
71361c51-7644-4024-aefe-b11f84acb6ad,HAZARD,La Florida,1747963445000,,-70.552251,-33.544333
014343a1-058c-472c-b958-cd232cebb79e,HAZARD,La Florida,1748368236000,Las Chilcas Sur,-70.546386,-33.530502
ed17f895-03ad-4733-bd80-0c8e2ec53152,HAZARD,Maipú,1748373044000,Las Naciones,-70.786556,-33.522537
c732526d-382c-4071-b4b6-16a91cd9c64a,HAZARD,Maipú,1748373049000,Las Naciones,-70.786281,-33.52124
a25f52c3-48c1-4d09-8011-d8e78223b6ea,HAZARD,Maipú,1748143968000,San José,-70.789799,-33.517153
8d5f7c48-f012-4c0c-93f0-f487c1be2c55,HAZARD,Maipú,1748381072000,San José,-70.789697,-33.517149
ecaac058-7066-4e13-b70d-c9795137fa47,HAZARD,Maipú,1748143976000,San José,-70.789238,-33.517134
ec13db9a-9cda-41ff-be1e-0b49b4a02ffa,HAZARD,Maipú,1748278985000,Concordia,-70.785859,-33.514619
097ba519-a0d4-4a44-97cf-e636e7f7b01c,HAZARD,Maipú,1748311657000,Av. Sur,-70.794011,-33.52223
5bc22703-1859-4a1c-8588-70a0d0ef0f35,HAZARD,Maipú,1748377994000,Siglo XX,-70.782546,-33.51834
6131c259-9a6e-4248-8879-7a8a8cd65055,HAZARD,Maipú,1748279004000,Concordia,-70.785785,-33.513985
030b81b3-2745-4f43-8392-ef597347e9d1,HAZARD,Maipú,1748381092000,San José,-70.788636,-33.517114
be49012f-ce1b-4679-acab-0b00838a9aba,HAZARD,Maipú,1748383591000,San José,-70.758916,-33.514272
bf783937-1881-42bb-bd82-046e51cef49b,JAM,Maipú,1748385910000,Av. Sur,-70.760887,-33.520986
dff46504-392d-4413-a071-3d13a0b5178e,HAZARD,Maipú,1748378838000,Del Rey,-70.770907,-33.518058
57b98db1-5666-454c-a734-373869906fb6,JAM,,1748386788000,Ruta 76 / Camino a Melipilla,-70.748235,-33.522703
56c550eb-c2e9-43dd-bc5b-d2b1b0dce1cf,HAZARD,Maipú,1748386355000,Av. 5 de Abril,-70.752322,-33.510396
c3ec6b00-124f-4e58-8a26-9c3c80bedef6,HAZARD,Maipú,1748383385000,Chañarcillo,-70.7411,-33.520277
fd78a7c3-1fbf-45e1-825b-9546bc032409,JAM,Maipú,1748384348000,Cuatro Álamos,-70.754906,-33.515967
a9061b7f-14e9-4165-bf49-8c5f2a97e4a7,JAM,Maipú,1748386754000,Santa María,-70.750447,-33.518728
dd6e64ec-08d5-4ad1-8526-8a02b5b91dd9,JAM,Maipú,1748386163000,Av. 5 de Abril,-70.752235,-33.510393
32b46de5-d8b2-47c6-b834-8359feaf8b64,JAM,,1748386161000,Ruta 76 / Camino a Melipilla,-70.736681,-33.516516
b711d8db-e31d-4637-bd58-8d924431ce45,HAZARD,Maipú,1748386139000,Av. 5 de Abril,-70.750296,-33.510323
03c636f6-2dda-47f2-ba85-35365628212b,CHIT_CHAT,Cerrillos,1748385050000,Conexión a Camino a Lonquén,-70.716434,-33.514774
a12c25e5-476b-4a9b-bbe4-89fa6c441315,JAM,,1748385851000,Ruta G-30 / Camino a Lonquén,-70.728988,-33.526978
286e5e7c-c91b-4ff7-a6d3-c84321bafe13,POLICE,Cerrillos,1748386195000,Av. Aeropuerto,-70.715566,-33.521604
f46fac06-ad10-4134-95b4-471c51a80788,POLICE,Cerrillos,1748384655000,,-70.71505,-33.516415
6dae3ee6-6080-4ef6-b410-0960110c82f1,POLICE,Cerrillos,1748382829000,Av. Aeropuerto,-70.715191,-33.520908
4ca46310-d839-4bb8-8606-6c9e2ce64c1e,POLICE,Cerrillos,1748383669000,Av. Américo Vespucio,-70.715575,-33.515814
1d0653c8-2558-4511-9049-cf6e64b72fef,HAZARD,Maipú,1748356174000,Santa Adela,-70.734058,-33.519351
a4f372ad-cbac-41c2-9d73-75a6a1ea7b0a,POLICE,,1748385391000,Autopista Vespucio Sur,-70.713539,-33.516415
8bae5b5c-10c3-486f-8e39-3e35e0ad6a0c,JAM,,1748383751000,Autopista Vespucio Sur,-70.701606,-33.520984
33673795-8bd5-4af5-aa57-a921d37e889c,JAM,Lo Espejo,1748385405000,Cardenal Raúl Silva Henríquez,-70.698907,-33.524211
61f1c15f-44a6-442c-bb2c-1e6643ade22b,POLICE,Cerrillos,1748384826000,Av. Américo Vespucio,-70.713859,-33.516478
41aa2bc6-f597-4f76-abd8-8d1cbcb5cdb8,JAM,,1748386320000,Autopista Central - Eje Gral. Velásquez,-70.704421,-33.521713
c71db09a-401d-4585-8eff-28776585ef81,HAZARD,Cerrillos,1748386608000,Av. Fernández Albano,-70.70224,-33.510697
b4d20e6b-f487-49de-b64d-aad5d36c7d8e,JAM,,1748385411000,Autopista Vespucio Sur,-70.693348,-33.526592
a435bf6b-1905-4568-aa2a-4140c6a92802,POLICE,,1748384789000,Autopista Vespucio Sur,-70.713534,-33.516416
689a0baa-fe2f-4c75-9d37-da85f1c42a02,POLICE,Cerrillos,1748383349000,Av. Aeropuerto,-70.713963,-33.518572
0865f9c8-ec8d-4190-afb1-dc454e83ee3f,JAM,Lo Espejo,1748386012000,Av. Américo Vespucio,-70.692364,-33.527213
e7286047-e3c6-4a50-9362-bf7a7c5a2297,JAM,Lo Espejo,1748385230000,Av. Presidente José Joaquín Prieto Vial,-70.678608,-33.525893
399fe58b-d798-4763-8960-a1a00c3e169b,HAZARD,Lo Espejo,1748377870000,Av. Américo Vespucio,-70.691915,-33.526705
acc8d9e5-a694-419c-8205-656f3f9a7e03,JAM,La Cisterna,1748385586000,Santa Elisa,-70.657487,-33.518966
21f8fc76-b538-4428-b0a3-d35233fe913c,JAM,Pedro Aguirre Cerda,1748386719000,Av. Presidente José Joaquín Prieto Vial,-70.671119,-33.510257
05af1633-2495-422d-8e18-9d9b0257420d,HAZARD,La Cisterna,1747545046000,Av. Fernández Albano,-70.66035,-33.52346
c85c4932-c663-4dc9-9c1a-9a3f1a1233f5,JAM,La Cisterna,1748385791000,San Francisco,-70.645854,-33.52171
02fe0930-60bf-47f0-8e26-c97e4efb295c,HAZARD,San Ramón,1748145802000,Santa Ana,-70.638891,-33.525103
e90036b9-6522-4597-b256-26a4c05f77e8,HAZARD,San Miguel,1748385244000,Chiloé,-70.647062,-33.510244
81948657-948d-4ad6-97e1-22ab3c0165de,HAZARD,La Granja,1747582217000,,-70.635511,-33.526988
ec6c19ea-70d7-447a-a7e7-1b7c0b4a9ab1,HAZARD,La Granja,1748385710000,Av. Las Industrias,-70.623629,-33.519618
cc3de49d-45ad-4661-b6e9-8afbb6dbae80,HAZARD,La Florida,1748384987000,Punta Arenas,-70.610451,-33.520027
be853b5f-cccc-4d07-ad0c-28768da1361c,HAZARD,La Granja,1748348839000,Coronel,-70.617963,-33.520294
2a609f7a-b62b-4c16-a6cc-00c4167c60e3,HAZARD,La Florida,1748383923000,Av. Vicuña Mackenna Poniente,-70.609874,-33.512303
a3defc82-f3d2-490e-b0f8-f094c50c08df,HAZARD,La Florida,1748383545000,Punta Arenas,-70.610768,-33.517431
812b40bf-d49c-4990-9e98-4f82ef503431,POLICE,La Granja,1748386275000,Los Girasoles,-70.618057,-33.522801
0e5d5a46-605d-4c76-850c-83d96fe75a18,JAM,La Florida,1748385779000,Av. Lía Aguirre,-70.609083,-33.522962
4712fe4a-1ea1-4525-8d53-f5bf51965a7c,HAZARD,La Granja,1748384712000,Punta Arenas,-70.610958,-33.515879
1d199b72-4e3b-4df2-b012-d1921bf03d17,JAM,La Granja,1748386095000,Av. Cardenal Raúl Silva Henríquez,-70.625979,-33.522596
40ff96d3-e7b8-477c-87ca-86c4043c1ef7,JAM,La Florida,1748386024000,Av. Américo Vespucio,-70.592994,-33.515124
09b4984c-464b-4b94-a000-895e293e663c,POLICE,La Florida,1748384461000,Corredor transporte público Vicuña Mackenna,-70.597007,-33.525761
07894b49-0d45-4c8b-a43d-245e7b6874f2,JAM,,1748384804000,Salida 39 > Vicuña Mackenna / Froilan Roa,-70.590774,-33.512186
5110dacb-6ec7-4dd2-9887-6c433726fa38,JAM,La Florida,1748386411000,Gerónimo de Alderete,-70.605349,-33.527136
32cd8ec0-4e6c-441b-bb15-b33bd7352443,JAM,La Florida,1748384619000,Av. Américo Vespucio,-70.600168,-33.52431
d88a594f-8e27-4c4b-a8aa-8794cf4723da,JAM,La Florida,1748385479000,Froilán Roa,-70.60104,-33.512953
49a2fb7b-ee39-41e8-ab42-ad53e0ee1a59,JAM,La Florida,1748385916000,Froilán Roa,-70.601654,-33.511175
219053e6-d898-4a49-9784-b2fbdfe22f5b,JAM,La Florida,1748384713000,Colombia,-70.589671,-33.523539
4d4ddaeb-da89-4ac2-84aa-9cf6eeaeced6,JAM,La Florida,1748385399000,Colombia,-70.590727,-33.520667
c5e56123-1b47-4ca0-8ce8-51b2c79365f1,JAM,La Florida,1748383801000,Paso bajo nivel / Froilán Lagos,-70.593745,-33.514246
60ab3e84-d100-44b5-b97b-24ce500ab74d,JAM,La Florida,1748385697000,Mirador Azul,-70.601764,-33.51165
8b594dc7-09fd-41ee-af33-1f52ea07014d,HAZARD,La Florida,1748381037000,Av. La Florida lateral,-70.58725,-33.511296
48ce6b71-8db3-4316-a4d8-a37238024d19,JAM,La Florida,1748385630000,Av. Froilán Lagos Sepúlveda,-70.594489,-33.51419
c9981d54-21f6-41e7-a756-021f0719e832,JAM,La Florida,1748386319000,Av. Froilán Lagos Sepúlveda,-70.593957,-33.514232
277ee25e-7264-4833-aad7-9af89b24f0ed,JAM,La Florida,1748386617000,Mirador Azul,-70.606899,-33.51289
0b01dfe5-af4d-489d-8de5-7d12a3aeafc4,CHIT_CHAT,La Florida,1748385868000,Av. Vicuña Mackenna,-70.596531,-33.526587
7b0559bc-1dc7-428d-8ae3-6cdfe60146ab,HAZARD,La Florida,1748374666000,Mirador Azul,-70.598097,-33.511806
c4c5c32e-7d83-450c-8f40-c50c73786263,JAM,La Florida,1748385780000,Av. Vicuña Mackenna Poniente,-70.601251,-33.520972
23dc6299-3e39-4a96-96f3-a410a56474d0,JAM,La Florida,1748386381000,Paso bajo nivel / Froilán Lagos,-70.592702,-33.51439
cd747464-01fc-4f3b-beee-fbf8fb9ac550,JAM,La Florida,1748385725000,Exequiel Fernández,-70.602985,-33.511012
616f36d1-6cc1-4048-86fb-3843975e940c,ACCIDENT,La Florida,1748385849000,Nueva Cuatro,-70.595738,-33.509864
76a67bd5-fa58-47ee-a24d-c91f5390de9f,JAM,La Florida,1748386520000,Paso bajo nivel / Alonso de Ercilla,-70.591586,-33.514944
c7fbd6f6-95d7-4034-907d-4f0cc250ced4,JAM,La Florida,1748386093000,Av. Departamental,-70.589284,-33.510862
b2753d81-aba9-4584-82b7-16e4ae1ecafe,HAZARD,Peñalolén,1748358000000,Los Boteros,-70.570924,-33.510115
f842c14e-28ea-42dc-ac58-4cb7975680b0,HAZARD,Peñalolén,1748207640000,Los Soldadores,-70.572596,-33.510241
9f985241-9db9-4b6f-9956-d191739366c8,HAZARD,Peñalolén,1748357995000,Los Boteros,-70.570875,-33.509845
8b266bfa-d2d1-45f8-815e-b6e9fb9a716b,JAM,La Florida,1748386460000,Las Perdices,-70.54868,-33.512821
96546c22-0e4b-4b25-9b51-027fe5001111,HAZARD,La Florida,1748374885000,Paseo Las Mandarinas,-70.55284,-33.518029
7d128d2e-ae69-452a-9860-4905ebf1b41d,JAM,La Florida,1748386799000,Jardín Alto,-70.561414,-33.523077
189aaddd-f4f9-4cc0-af85-bd23e651a53d,JAM,La Florida,1748386657000,Jardín Alto,-70.561103,-33.524364
d8768364-58e0-4a7d-b00d-51de093b797a,JAM,La Florida,1748386770000,Jardín Alto,-70.561301,-33.523572
5e0e7c08-b49a-432d-b2f0-042dcf522698,HAZARD,Peñalolén,1748385382000,Av. Quilín,-70.533369,-33.5018
b3c46fb2-37a7-47c7-8107-1700bd2bef4e,HAZARD,Peñalolén,1748385436000,Av. Quilín,-70.539423,-33.501099
f83dc000-6c62-4083-801a-a98b587e9a94,POLICE,,1748386128000,Ruta G-740,-71.080033,-33.478755
edb62051-4a56-4939-9049-26097a928077,HAZARD,,1748377293000,Av. La Farfana,-70.775285,-33.489082
bf8f2e8b-a140-4060-aec1-af59aa5aa6d4,ROAD_CLOSED,Maipú,1743596805000,Av. Hugo Bravo,-70.758188,-33.474319
11616970-a783-4f28-a425-e517fb45a426,HAZARD,Maipú,1747431582000,Av. Pajaritos,-70.750386,-33.487651
f29216ec-7dad-46d0-a021-53847e7da331,ROAD_CLOSED,Maipú,1744948800000,Longitudinal,-70.748857,-33.474695
